0,Cluster
20171224-0:11:57:443|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,5
20171224-0:11:57:442|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,5
20171224-0:11:56:446|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,5
20171223-22:15:36:149|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7019##548365##8661##13406##27180468,5
20171223-22:15:36:149|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7018##548365##8661##13311##27179732,5
20171223-22:15:35:413|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7018##548365##8661##13311##27179732,5
20171223-22:15:35:413|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7017##548365##8661##13216##27179417,5
20171223-22:15:35:98|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13216##27179417,5
20171223-22:15:35:98|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7017##548365##8661##13121##27179330,5
20171223-22:15:35:12|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7017##548365##8661##13121##27179330,5
20171223-22:15:35:11|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7015##548365##8661##13026##27177962,5
20171223-23:7:6:445|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,5
20171223-23:7:6:126|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,5
20171223-23:7:6:126|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,5
20171223-23:14:43:414|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733,5
20171223-23:14:43:414|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041980000##7191##549659##8661##16256##30727229,5
20171223-23:14:42:910|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041980000##7191##549659##8661##16256##30727229,5
20171223-23:14:42:909|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709727,5
20171223-23:14:25:408|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709727,5
20171223-23:7:7:373|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,5
20171223-23:7:6:446|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,5
20171224-0:25:16:438|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,5
20171224-0:15:53:286|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,5
20171223-22:15:33:644|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7015##548365##8661##13026##27177962,5
20171223-22:15:33:643|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7014##548365##8661##12931##27177463,5
20171223-23:8:19:404|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,5
20171223-23:8:19:403|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,5
20171223-23:8:9:235|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,5
20171223-23:8:9:235|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,5
20171223-23:7:51:228|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,5
20171223-23:7:51:225|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30314585,5
20171223-23:7:50:267|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,5
20171223-23:7:50:266|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30271693,5
20171223-23:7:7:374|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,5
20171223-23:14:25:407|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709030,5
20171223-23:14:24:711|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,5
20171223-22:15:29:950|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7007##548365##8661##12361##27173954,5
20171223-23:14:24:391|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,5
20171223-23:14:24:391|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722,5
20171223-22:15:33:144|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7014##548365##8661##12931##27177463,5
20171223-22:15:33:144|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7013##548365##8661##12836##27176966,5
20171223-22:15:32:648|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7013##548365##8661##12836##27176966,5
20171223-22:15:32:647|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7012##548365##8661##12741##27176464,5
20171223-22:15:32:147|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7012##548365##8661##12741##27176464,5
20171223-22:15:32:145|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7011##548365##8661##12646##27175461,5
20171224-0:28:25:454|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773,5
20171224-0:28:25:453|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757,5
20171223-22:15:30:632|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7009##548365##8661##12551##27174951,5
20171223-22:15:29:636|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7007##548365##8661##12361##27173954,5
20171223-23:54:35:442|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,5
20171223-23:14:24:711|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30708710,5
20171223-22:45:49:273|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:48:157|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128467,6
20171223-22:17:47:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128424,6
20171223-22:15:49:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127482,6
20171223-22:20:4:673|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130608,6
20171223-22:20:4:187|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130587,6
20171223-22:15:48:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127461,6
20171223-22:20:3:175|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130544,6
20171223-22:20:7:681|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130651,6
20171223-22:15:48:167|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127439,6
20171223-23:23:19:463|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:23:15:466|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:14:46:425|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131015,6
20171223-22:20:5:672|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130630,6
20171223-22:17:47:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128403,6
20171223-23:14:45:916|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130951,6
20171223-22:17:46:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128360,6
20171223-22:51:3:275|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:46:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128317,6
20171223-22:17:45:663|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128274,6
20171223-22:45:55:268|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:19:21:455|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:14:48:418|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131165,6
20171223-22:15:47:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127418,6
20171223-23:19:20:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:20:8:180|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:46:674|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127396,6
20171224-0:0:0:235|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:17:45:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128231,6
20171223-22:15:46:157|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127375,6
20171223-22:20:16:186|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:9:34:446|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:20:13:180|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:28:166|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128210,6
20171223-22:51:37:302|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:25:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128210,6
20171223-22:17:24:664|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128146,6
20171223-23:14:46:928|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131079,6
20171224-0:0:6:451|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:24:22:524|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:24:22:214|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:9:6:450|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:17:42:397|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:17:42:1|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:24:54:201|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:24:52:200|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:45:656|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127354,6
20171224-0:0:5:444|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171224-0:0:0:628|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:51:49:298|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:24:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128124,6
20171223-22:17:23:662|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128081,6
20171223-22:51:40:641|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:23:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128039,6
20171223-22:17:22:661|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127996,6
20171223-22:51:37:615|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:22:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127953,6
20171223-22:52:46:296|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:24:59:206|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:30:639|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126818,6
20171223-22:52:45:810|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:31:32:241|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:25:17:445|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:52:45:494|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:25:16:445|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:30:24:355|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:45:158|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127332,6
20171224-0:28:25:461|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:15:31:157|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126861,6
20171223-22:15:44:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127311,6
20171223-22:30:24:40|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:54:45:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:43:677|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127289,6
20171223-23:54:35:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:29:959|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126797,6
20171223-22:53:1:219|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:6:16:871|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:19:9:158|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129281,6
20171223-22:52:52:301|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:19:8:675|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129238,6
20171224-0:5:22:779|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171224-0:10:10:446|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:19:8:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129131,6
20171223-22:18:6:164|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129067,6
20171224-0:10:9:443|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:17:21:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127910,6
20171223-22:19:10:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129366,6
20171224-0:9:35:448|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:54:47:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:43:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127268,6
20171223-22:17:21:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127867,6
20171223-22:18:5:673|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129067,6
20171223-23:14:45:429|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130908,6
20171223-22:18:2:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129045,6
20171223-22:17:20:662|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127824,6
20171223-23:14:44:930|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130865,6
20171223-23:54:56:468|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:19:12:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129602,6
20171223-22:53:1:539|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:19:167|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127782,6
20171223-22:19:11:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129516,6
20171223-22:15:42:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127246,6
20171223-22:19:11:160|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129452,6
20171223-23:17:41:309|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:41:667|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127225,6
20171223-23:54:29:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:19:14:677|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129923,6
20171223-22:15:41:152|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127204,6
20171223-22:19:12:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129623,6
20171223-22:16:1:165|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127782,6
20171223-22:53:12:731|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:54:54:448|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:18:1:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129024,6
20171223-22:53:7:309|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:16:0:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127782,6
20171223-22:18:0:168|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129002,6
20171223-22:17:58:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128960,6
20171223-22:15:40:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127182,6
20171223-22:15:58:170|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127761,6
20171223-22:17:57:659|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128917,6
20171223-22:15:39:665|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127161,6
20171223-23:56:12:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:19:16:171|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=129923,6
20171223-22:15:39:155|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127139,6
20171223-22:33:10:244|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:54:34:448|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:53:51:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:54:55:346|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:31:59:965|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:19:58:109|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130052,6
20171223-22:53:13:45|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:19:57:789|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130052,6
20171223-22:31:59:652|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:10:43:447|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:55:25:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171224-0:7:4:447|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171224-0:10:42:445|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:55:24:467|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:17:56:666|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128895,6
20171223-22:15:38:665|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127118,6
20171224-0:7:2:445|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:17:55:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128874,6
20171223-23:53:40:466|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:56:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127739,6
20171223-23:14:43:929|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130758,6
20171223-23:53:31:452|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:54:28:462|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:55:55:746|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:53:57:459|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:17:55:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128853,6
20171223-22:15:38:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127097,6
20171223-23:16:23:420|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:17:54:167|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128831,6
20171223-22:15:37:666|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127075,6
20171223-22:17:53:163|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128810,6
20171223-22:15:55:657|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127696,6
20171223-22:15:36:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127054,6
20171223-23:53:25:452|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:53:17:467|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:55:56:62|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:54:657|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127653,6
20171223-23:53:42:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:14:44:425|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130822,6
20171223-22:15:36:154|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127032,6
20171223-23:53:15:455|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171224-0:11:57:449|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-22:15:53:665|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127632,6
20171223-23:53:0:450|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171224-0:11:56:453|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:52:57:453|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:33:46:622|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:52:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128788,6
20171223-22:15:35:418|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127011,6
20171223-22:17:51:673|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128745,6
20171223-22:33:46:311|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:15:35:104|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126989,6
20171223-23:56:35:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:46:7:464|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:35:20|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126989,6
20171223-23:17:41:3|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:52:666|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127589,6
20171223-23:50:48:718|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:7:6:137|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:56:28:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:52:175|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127568,6
20171223-23:56:13:454|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:17:51:158|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128703,6
20171223-23:14:42:925|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130715,6
20171223-22:15:51:169|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127525,6
20171223-22:17:50:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128660,6
20171223-23:14:25:422|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171224-0:9:4:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:40:14:457|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:7:6:453|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:40:10:463|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:19:58:513|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130116,6
20171224-0:15:53:292|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
20171223-23:14:48:922|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:33:658|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126947,6
20171223-23:46:14:457|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:37:16:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:15:33:148|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=126925,6
20171223-22:37:15:249|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:37:14:451|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:8:9:248|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:42:39:221|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-22:39:25:625|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-23:7:51:235|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:50:156|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128638,6
20171223-22:17:49:661|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128595,6
20171223-23:7:50:274|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:39:25:310|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:17:49:162|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=128553,6
20171223-23:7:7:391|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:20:0:679|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130330,6
20171223-23:14:43:426|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130737,6
20171223-23:14:52:421|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208,6
20171223-23:14:24:721|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673,6
20171223-22:20:0:174|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130266,6
20171224-0:7:21:447|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=0,6
